Record Length,9216,,Source,CH1
Sample Interval,0.0000000040000,,Second,Volt
Vertical Units,CH1:V,,-0.00001613200,-2.40000
Vertical Scale,CH1:20.00,,-0.00001612800,-2.40000
Vertical Offset,CH1:-20.00000,,-0.00001612400,-2.40000
Horizontal Units,s,,-0.00001612000,-1.60000
Horizontal Scale,0.0000025000,,-0.00001611600,-2.40000
Model Number,WaveAce212,,-0.00001611200,-2.40000
Serial Number,LCRY2101C02669,,-0.00001610800,-1.60000
Software Version,2.06.02.19,,-0.00001610400,-1.60000
,,,-0.00001610000,-1.60000
,,,-0.00001609600,-1.60000
,,,-0.00001609200,-1.60000
,,,-0.00001608800,-1.60000
,,,-0.00001608400,-1.60000
,,,-0.00001608000,-1.60000
,,,-0.00001607600,-1.60000
,,,-0.00001607200,-1.60000
,,,-0.00001606800,-1.60000
,,,-0.00001606400,-1.60000
,,,-0.00001606000,-1.60000
,,,-0.00001605600,-1.60000
,,,-0.00001605200,-1.60000
,,,-0.00001604800,-1.60000
,,,-0.00001604400,-1.60000
,,,-0.00001604000,-0.80000
,,,-0.00001603600,-0.80000
,,,-0.00001603200,0.00
,,,-0.00001602800,0.80000
,,,-0.00001602400,1.60000
,,,-0.00001602000,3.20000
,,,-0.00001601600,4.80000
,,,-0.00001601200,7.20000
,,,-0.00001600800,9.60000
,,,-0.00001600400,11.20000
,,,-0.00001600000,14.40000
,,,-0.00001599600,16.80000
,,,-0.00001599200,19.20000
,,,-0.00001598800,22.40000
,,,-0.00001598400,24.80000
,,,-0.00001598000,28.00000
,,,-0.00001597600,31.20000
,,,-0.00001597200,34.40000
,,,-0.00001596800,38.40000
,,,-0.00001596400,40.80000
,,,-0.00001596000,44.80000
,,,-0.00001595600,48.00000
,,,-0.00001595200,51.20000
,,,-0.00001594800,54.40000
,,,-0.00001594400,57.60000
,,,-0.00001594000,60.00000
,,,-0.00001593600,62.40000
,,,-0.00001593200,65.60000
,,,-0.00001592800,68.00000
,,,-0.00001592400,71.20001
,,,-0.00001592000,73.60000
,,,-0.00001591600,76.00000
,,,-0.00001591200,78.40000
,,,-0.00001590800,80.00000
,,,-0.00001590400,80.80001
,,,-0.00001590000,81.60000
,,,-0.00001589600,82.40000
,,,-0.00001589200,83.20001
,,,-0.00001588800,83.20001
,,,-0.00001588400,83.20001
,,,-0.00001588000,83.20001
,,,-0.00001587600,83.20001
,,,-0.00001587200,83.20001
,,,-0.00001586800,81.60000
,,,-0.00001586400,81.60000
,,,-0.00001586000,80.80001
,,,-0.00001585600,79.20001
,,,-0.00001585200,78.40000
,,,-0.00001584800,76.00000
,,,-0.00001584400,74.40000
,,,-0.00001584000,73.60000
,,,-0.00001583600,70.40000
,,,-0.00001583200,68.00000
,,,-0.00001582800,66.40000
,,,-0.00001582400,63.20000
,,,-0.00001582000,60.00000
,,,-0.00001581600,58.40000
,,,-0.00001581200,55.20000
,,,-0.00001580800,51.20000
,,,-0.00001580400,47.20000
,,,-0.00001580000,44.00000
,,,-0.00001579600,40.80000
,,,-0.00001579200,36.80000
,,,-0.00001578800,33.60000
,,,-0.00001578400,30.40000
,,,-0.00001578000,26.40000
,,,-0.00001577600,22.40000
,,,-0.00001577200,19.20000
,,,-0.00001576800,16.00000
,,,-0.00001576400,12.80000
