Record Length,4096,,Source,CH1
Sample Interval,0.0000000020000,,Second,Volt
Vertical Units,CH1:V,,-0.000008195999,-8.00000
Vertical Scale,CH1:20.00,,-0.000008193999,-8.00000
Vertical Offset,CH1:-10.40000,,-0.000008191999,-9.60000
Horizontal Units,s,,-0.000008189999,-11.20000
Horizontal Scale,0.0000002500,,-0.000008187999,-12.80000
Model Number,WaveAce112,,-0.000008185999,-13.60000
Serial Number,LCRY2101C02399,,-0.000008183999,-16.00000
Software Version,2.07.02.16,,-0.000008182000,-16.00000
,,,-0.000008180000,-18.40000
,,,-0.000008178000,-19.20000
,,,-0.000008176000,-21.60000
,,,-0.000008174000,-24.00000
,,,-0.000008172000,-24.80000
,,,-0.000008170000,-26.40000
,,,-0.000008168000,-29.60000
,,,-0.000008166000,-33.60000
,,,-0.000008164000,-36.00000
,,,-0.000008162000,-36.80000
,,,-0.000008160000,-38.40000
,,,-0.000008158000,-40.80000
,,,-0.000008156000,-43.20000
,,,-0.000008154000,-44.80000
,,,-0.000008152000,-47.20000
,,,-0.000008150000,-50.40001
,,,-0.000008147999,-50.40001
,,,-0.000008145999,-52.80000
,,,-0.000008143999,-56.80000
,,,-0.000008141999,-60.00000
,,,-0.000008139999,-62.40000
,,,-0.000008137999,-64.00000
,,,-0.000008135999,-67.20001
,,,-0.000008133999,-68.00000
,,,-0.000008131999,-69.60000
,,,-0.000008129999,-70.40000
,,,-0.000008127999,-71.20001
,,,-0.000008125999,-74.40000
,,,-0.000008123999,-76.00000
,,,-0.000008121999,-77.60000
,,,-0.000008119999,-79.20001
,,,-0.000008117999,-80.80001
,,,-0.000008115999,-81.60000
,,,-0.000008113999,-83.20001
,,,-0.000008111999,-84.80002
,,,-0.000008109999,-85.60000
,,,-0.000008107999,-87.20002
,,,-0.000008105999,-87.20002
,,,-0.000008103999,-87.20002
,,,-0.000008101999,-88.00000
,,,-0.000008099999,-88.80002
,,,-0.000008097999,-89.60000
,,,-0.000008096000,-89.60000
,,,-0.000008094000,-89.60000
,,,-0.000008092000,-89.60000
,,,-0.000008090000,-89.60000
,,,-0.000008088000,-90.40000
,,,-0.000008086000,-91.20002
,,,-0.000008084000,-89.60000
,,,-0.000008082000,-89.60000
,,,-0.000008080000,-88.00000
,,,-0.000008078000,-85.60000
,,,-0.000008076000,-84.00000
,,,-0.000008074000,-83.20001
,,,-0.000008072000,-82.40000
,,,-0.000008070000,-81.60000
,,,-0.000008068000,-81.60000
,,,-0.000008066000,-79.20001
,,,-0.000008064000,-79.20001
,,,-0.000008061999,-77.60000
,,,-0.000008059999,-75.20001
,,,-0.000008057999,-71.20001
,,,-0.000008055999,-69.60000
,,,-0.000008053999,-68.80001
,,,-0.000008051999,-66.40000
,,,-0.000008049999,-64.00000
,,,-0.000008047999,-61.60000
,,,-0.000008045999,-60.00000
,,,-0.000008043999,-56.80000
,,,-0.000008041999,-52.80000
,,,-0.000008039999,-51.20000
,,,-0.000008037999,-49.60001
,,,-0.000008035999,-47.20000
,,,-0.000008033999,-44.00000
,,,-0.000008031999,-43.20000
,,,-0.000008029999,-39.20000
,,,-0.000008027999,-36.80000
,,,-0.000008025999,-36.00000
,,,-0.000008023999,-32.00000
,,,-0.000008021999,-28.80000
,,,-0.000008019999,-26.40000
,,,-0.000008017999,-23.20000
,,,-0.000008015999,-21.60000
,,,-0.000008013999,-18.40000
,,,-0.000008012000,-16.00000
,,,-0.000008010000,-14.40000
,,,-0.000008008000,-12.80000
,,,-0.000008006000,-10.40000
,,,-0.000008004000,-8.00000
,,,-0.000008002000,-4.80000
,,,-0.000008000000,-3.20000
,,,-0.000007998000,-1.60000
,,,-0.000007996000,0.00
,,,-0.000007994000,0.80000
,,,-0.000007992000,0.80000
,,,-0.000007990000,-0.80000
,,,-0.000007988000,0.00
,,,-0.000007986000,-0.80000
,,,-0.000007984000,-0.80000
,,,-0.000007982000,0.00
,,,-0.000007980000,0.00
,,,-0.000007978000,-0.80000
,,,-0.000007975999,0.00
,,,-0.000007973999,0.00
,,,-0.000007971999,0.00
,,,-0.000007969999,-0.80000
,,,-0.000007967999,0.00
,,,-0.000007965999,-1.60000
,,,-0.000007963999,-1.60000
,,,-0.000007961999,0.00
,,,-0.000007959999,0.00
,,,-0.000007957999,-0.80000
,,,-0.000007955999,-0.80000
,,,-0.000007953999,0.00
,,,-0.000007951999,-0.80000
,,,-0.000007949999,-0.80000
,,,-0.000007947999,-0.80000
,,,-0.000007945999,-0.80000
,,,-0.000007943999,-1.60000
,,,-0.000007941999,-0.80000
,,,-0.000007939999,0.00
,,,-0.000007937999,0.00
,,,-0.000007935999,-1.60000
,,,-0.000007933999,-1.60000
,,,-0.000007931999,-0.80000
,,,-0.000007929999,0.00
,,,-0.000007927999,-0.80000
,,,-0.000007926000,-1.60000
,,,-0.000007924000,-0.80000
,,,-0.000007922000,-0.80000
,,,-0.000007920000,-1.60000
,,,-0.000007918000,-1.60000
,,,-0.000007916000,-0.80000
,,,-0.000007914000,0.00
,,,-0.000007912000,-0.80000
,,,-0.000007910000,-1.60000
,,,-0.000007908000,-0.80000
,,,-0.000007906000,0.00
,,,-0.000007904000,-1.60000
,,,-0.000007902000,-0.80000
,,,-0.000007900000,0.00
,,,-0.000007898000,-1.60000
,,,-0.000007896000,-0.80000
,,,-0.000007894000,-0.80000
,,,-0.000007892000,-0.80000
,,,-0.000007889999,-0.80000
,,,-0.000007887999,-0.80000
,,,-0.000007885999,-1.60000
,,,-0.000007883999,-2.40000
,,,-0.000007881999,-0.80000
,,,-0.000007879999,-3.20000
,,,-0.000007877999,-4.80000
,,,-0.000007875999,-5.60000
,,,-0.000007873999,-4.80000
,,,-0.000007871999,-7.20000
,,,-0.000007869999,-8.80000
,,,-0.000007867999,-9.60000
,,,-0.000007865999,-9.60000
,,,-0.000007863999,-11.20000
,,,-0.000007861999,-12.80000
,,,-0.000007859999,-13.60000
,,,-0.000007857999,-13.60000
,,,-0.000007855999,-16.00000
,,,-0.000007853999,-18.40000
,,,-0.000007851999,-19.20000
,,,-0.000007849999,-20.00000
,,,-0.000007847999,-23.20000
,,,-0.000007845999,-24.00000
,,,-0.000007843999,-24.80000
,,,-0.000007841999,-26.40000
,,,-0.000007840000,-28.00000
,,,-0.000007838000,-28.80000
,,,-0.000007836000,-29.60000
,,,-0.000007834000,-30.40000
,,,-0.000007832000,-32.00000
,,,-0.000007830000,-35.20000
,,,-0.000007828000,-36.00000
,,,-0.000007826000,-37.60000
,,,-0.000007824000,-38.40000
,,,-0.000007822000,-40.00000
,,,-0.000007820000,-40.80000
,,,-0.000007818000,-42.40001
,,,-0.000007816000,-43.20000
,,,-0.000007814000,-44.00000
,,,-0.000007812000,-44.80000
,,,-0.000007810000,-45.60001
,,,-0.000007808000,-47.20000
,,,-0.000007806000,-47.20000
,,,-0.000007804000,-48.80000
,,,-0.000007801999,-48.80000
,,,-0.000007799999,-48.00000
,,,-0.000007797999,-48.80000
,,,-0.000007795999,-50.40001
,,,-0.000007793999,-50.40001
,,,-0.000007791999,-51.20000
,,,-0.000007789999,-51.20000
,,,-0.000007787999,-52.00000
,,,-0.000007785999,-51.20000
,,,-0.000007783999,-51.20000
,,,-0.000007781999,-52.00000
,,,-0.000007779999,-51.20000
,,,-0.000007777999,-49.60001
,,,-0.000007775999,-51.20000
,,,-0.000007773999,-52.00000
,,,-0.000007771999,-51.20000
,,,-0.000007769999,-49.60001
,,,-0.000007767999,-48.80000
,,,-0.000007765999,-49.60001
,,,-0.000007763999,-48.80000
,,,-0.000007761999,-47.20000
,,,-0.000007759999,-48.00000
,,,-0.000007757999,-46.40001
,,,-0.000007755999,-44.80000
,,,-0.000007754000,-43.20000
,,,-0.000007752000,-43.20000
,,,-0.000007750000,-42.40001
,,,-0.000007748000,-42.40001
,,,-0.000007746000,-40.00000
,,,-0.000007744000,-40.00000
,,,-0.000007742000,-38.40000
,,,-0.000007740000,-37.60000
,,,-0.000007738000,-36.00000
,,,-0.000007736000,-36.00000
,,,-0.000007734000,-33.60000
,,,-0.000007732000,-32.00000
,,,-0.000007730000,-29.60000
,,,-0.000007728000,-30.40000
,,,-0.000007726000,-28.80000
,,,-0.000007724000,-27.20000
,,,-0.000007722000,-24.80000
,,,-0.000007720000,-25.60000
,,,-0.000007718000,-24.00000
,,,-0.000007715999,-23.20000
,,,-0.000007713999,-20.80000
,,,-0.000007711999,-20.00000
,,,-0.000007709999,-19.20000
,,,-0.000007707999,-17.60000
,,,-0.000007705999,-17.60000
,,,-0.000007703999,-16.80000
,,,-0.000007701999,-16.00000
,,,-0.000007699999,-13.60000
,,,-0.000007697999,-12.80000
,,,-0.000007695999,-12.80000
,,,-0.000007693999,-12.00000
,,,-0.000007691999,-11.20000
,,,-0.000007689999,-11.20000
,,,-0.000007687999,-8.80000
,,,-0.000007685999,-9.60000
,,,-0.000007683999,-9.60000
,,,-0.000007681999,-7.20000
,,,-0.000007679999,-8.00000
,,,-0.000007677999,-8.00000
,,,-0.000007675999,-6.40000
,,,-0.000007673999,-4.80000
,,,-0.000007671999,-7.20000
,,,-0.000007669999,-5.60000
,,,-0.000007668000,-5.60000
,,,-0.000007666000,-4.80000
,,,-0.000007664000,-5.60000
,,,-0.000007662000,-5.60000
,,,-0.000007660000,-5.60000
,,,-0.000007658000,-4.80000
,,,-0.000007656000,-5.60000
,,,-0.000007654000,-7.20000
,,,-0.000007652000,-5.60000
,,,-0.000007650000,-5.60000
,,,-0.000007648000,-8.00000
,,,-0.000007646000,-7.20000
,,,-0.000007644000,-7.20000
,,,-0.000007642000,-8.00000
,,,-0.000007640000,-8.80000
,,,-0.000007638000,-10.40000
,,,-0.000007636000,-10.40000
,,,-0.000007634000,-9.60000
,,,-0.000007632000,-10.40000
,,,-0.000007629999,-11.20000
,,,-0.000007627999,-12.00000
,,,-0.000007625999,-12.00000
,,,-0.000007624000,-15.20000
,,,-0.000007622000,-16.00000
,,,-0.000007620000,-16.00000
,,,-0.000007618000,-16.00000
,,,-0.000007616000,-17.60000
,,,-0.000007614000,-20.00000
,,,-0.000007612000,-19.20000
,,,-0.000007610000,-19.20000
,,,-0.000007607999,-22.40000
,,,-0.000007605999,-23.20000
,,,-0.000007603999,-22.40000
,,,-0.000007601999,-23.20000
,,,-0.000007599999,-24.80000
,,,-0.000007597999,-26.40000
,,,-0.000007595999,-28.00000
,,,-0.000007593999,-26.40000
,,,-0.000007591999,-29.60000
,,,-0.000007589999,-32.00000
,,,-0.000007587999,-30.40000
,,,-0.000007585999,-30.40000
,,,-0.000007583999,-33.60000
,,,-0.000007582000,-34.40000
,,,-0.000007580000,-34.40000
,,,-0.000007578000,-36.00000
,,,-0.000007576000,-37.60000
,,,-0.000007574000,-38.40000
,,,-0.000007572000,-38.40000
,,,-0.000007570000,-39.20000
,,,-0.000007568000,-40.80000
,,,-0.000007565999,-40.80000
,,,-0.000007563999,-40.00000
,,,-0.000007561999,-40.80000
